customer_id,age,tenure_months,monthly_spend,support_tickets_90d,email_engagement,prior_discount_user,region,segment,region_north,region_south,region_west,segment_smallbiz,segment_enterprise,treatment,outcome,true_uplift_logit,p_if_treated,p_if_control,pred_uplift
6660,33,73,120.56,1,0.2601,0,east,consumer,0,0,0,0,0,0,1,-0.3,0.36148002022235837,0.35504171682755126,0.00643830339480711
9080,41,115,202.05,1,0.4731,0,west,consumer,0,0,1,0,0,1,1,0.17,0.5163225460767996,0.5100164348663275,0.006306111210472087
6922,45,106,172.32,3,0.1878,0,south,smallbiz,0,1,0,1,0,1,1,0.1,0.3741337907017182,0.3678909357326824,0.006242854969035816
7676,23,57,75.52,1,0.1281,0,east,enterprise,0,0,0,0,1,1,0,0.0,0.28572189734041675,0.27955729244045646,0.006164604899960291
5887,75,32,142.53,2,0.3787,0,south,consumer,0,1,0,0,0,0,1,0.18,0.47137086801975375,0.4654226495488231,0.005948218470930633
4241,39,45,99.49,3,0.2328,0,east,enterprise,0,0,0,0,1,0,0,0.18,0.2923621785777554,0.28642171480253587,0.005940463775219562
2159,65,35,90.52,1,0.288,1,east,consumer,0,0,0,0,0,1,0,0.3,0.4280809379452839,0.4222495267878498,0.005831411157434074
7198,73,88,195.95,1,0.0351,1,west,smallbiz,0,0,1,1,0,0,0,0.04,0.5495120189514264,0.5437327832988915,0.005779235652534909
463,62,116,104.01,2,0.277,1,south,enterprise,0,1,0,0,1,0,0,0.18,0.45561648783290515,0.44993151157107897,0.00568497626182618
8187,45,65,96.3,1,0.4138,1,north,consumer,1,0,0,0,0,1,0,0.3,0.48029935810889696,0.4746778758540029,0.005621482254894061
3431,34,92,68.75,1,0.3504,0,south,smallbiz,0,1,0,1,0,1,0,-0.08,0.3537922125927134,0.3484381289030195,0.005354083689693867
4867,46,54,127.31,0,0.3996,0,north,consumer,1,0,0,0,0,0,0,0.0,0.4586092329606588,0.45333046523036985,0.005278767730288958
11402,66,47,56.04,1,0.0976,1,east,consumer,0,0,0,0,0,1,0,0.3,0.3906482047517859,0.38540892016174777,0.00523928459003814
4467,64,37,182.75,3,0.1646,0,north,consumer,1,0,0,0,0,1,1,0.0,0.3785100795781778,0.3733217962576903,0.005188283320487486
10277,68,44,174.4,2,0.2966,0,north,enterprise,1,0,0,0,1,1,0,0.18,0.49183721385049733,0.48666849541542506,0.005168718435072273
5452,61,112,48.36,2,0.3379,1,east,enterprise,0,0,0,0,1,1,0,0.18,0.4226167210869352,0.4178478808993132,0.0047688401876220254
1217,48,66,195.95,2,0.4597,0,east,smallbiz,0,0,0,1,0,1,1,0.87,0.5375831630141785,0.5329518284256071,0.004631334588571456
7326,69,32,159.52,3,0.4172,0,north,smallbiz,1,0,0,1,0,0,0,0.4,0.4705690656154868,0.46594548153177623,0.004623584083710552
4560,56,39,88.77,3,0.3299,0,north,consumer,1,0,0,0,0,0,1,0.18,0.3325902558371821,0.3279915200797428,0.004598735757439298
1308,34,64,147.34,2,0.0402,0,west,enterprise,0,0,1,0,1,0,0,0.18,0.3501024717494585,0.34551495666252924,0.0045875150869292836
8559,53,100,112.52,2,0.1377,0,south,smallbiz,0,1,0,1,0,0,0,0.1,0.34919648603584924,0.34502422040962366,0.00417226562622558
6247,64,119,82.61,3,0.3813,1,south,consumer,0,1,0,0,0,0,0,0.18,0.39385617507756865,0.3897241106117329,0.00413206446583575
7653,36,102,142.34,0,0.4412,1,east,consumer,0,0,0,0,0,1,1,0.0,0.4908459516627473,0.48672877933147696,0.004117172331270347
2248,30,105,56.03,0,0.3815,0,north,enterprise,1,0,0,0,1,1,1,-0.3,0.3441967764259858,0.3400924488854332,0.004104327540552566
5577,52,52,98.46,3,0.3821,0,west,smallbiz,0,0,1,1,0,0,1,0.4,0.3949196628376935,0.3909713498399337,0.003948312997759773
10714,53,63,158.38,1,0.4449,0,south,enterprise,0,1,0,0,1,0,1,0.0,0.5080590571509339,0.5041192762274394,0.0039397809234945624
5283,66,62,90.32,3,0.1378,0,west,enterprise,0,0,1,0,1,0,1,0.18,0.3361982112009409,0.33230757193813554,0.003890639262805362
10590,62,59,69.71,1,0.3352,0,east,consumer,0,0,0,0,0,1,0,0.0,0.4025709405690249,0.3988225663047178,0.0037483742643071305
1435,38,49,132.8,0,0.2338,0,west,consumer,0,0,1,0,0,1,1,0.0,0.39731064932601495,0.39357948662823516,0.0037311626977797885
1401,68,110,163.26,0,0.591,0,east,smallbiz,0,0,0,1,0,0,0,0.57,0.6454718872562434,0.6418240948053694,0.003647792450873988
9130,29,76,151.77,2,0.2998,0,west,consumer,0,0,1,0,0,0,1,-0.12,0.36421846633829336,0.3606211162033915,0.0035973501349018666
6509,58,39,86.66,1,0.356,0,west,consumer,0,0,1,0,0,1,0,0.0,0.4029851160162333,0.39940175857222315,0.003583357444010171
6892,39,34,126.36,1,0.4186,0,east,consumer,0,0,0,0,0,0,1,0.0,0.3985874256283149,0.39501202957477044,0.003575396053544455
7004,52,77,67.32,1,0.4072,0,east,enterprise,0,0,0,0,1,0,0,-0.3,0.4136937368208486,0.41042900097274926,0.0032647358480993316
4016,28,98,207.73,0,0.0243,1,west,consumer,0,0,1,0,0,1,1,-0.18,0.45696490897978737,0.4537748224844427,0.0031900864953446906
10379,38,69,249.96,1,0.2742,0,east,smallbiz,0,0,0,1,0,0,0,0.04,0.4605859015476605,0.45743190299102887,0.003153998556631621
9980,26,108,78.58,0,0.2828,1,south,enterprise,0,1,0,0,1,1,1,0.0,0.3288977871648087,0.32607527687511756,0.0028225102896911602
8262,61,106,242.49,3,0.2601,1,south,consumer,0,1,0,0,0,1,0,0.0,0.45853813208158234,0.45573301745123423,0.0028051146303481045
9842,42,64,233.84,2,0.3853,0,west,consumer,0,0,1,0,0,0,0,0.0,0.4378446548318478,0.4350440239762168,0.0028006308556310366
8600,58,119,161.44,3,0.3063,0,east,consumer,0,0,0,0,0,0,0,-0.12,0.39097800603692706,0.38819460876692863,0.0027833972699984333
10331,37,101,96.91,3,0.4066,1,east,consumer,0,0,0,0,0,0,1,0.18,0.3849425355691254,0.382264204313724,0.0026783312554014005
4422,75,52,84.58,4,0.4269,1,west,consumer,0,0,1,0,0,0,1,0.48,0.4000488574511981,0.3974516910507818,0.0025971664004162953
2917,55,103,211.62,1,0.5041,0,south,consumer,0,1,0,0,0,0,0,0.17,0.5556132746020703,0.5531233804880397,0.0024898941140306663
4946,60,50,136.81,1,0.1533,1,south,consumer,0,1,0,0,0,1,1,0.3,0.47159387955027665,0.4691500223264205,0.0024438572238561496
737,61,47,83.36,1,0.2792,0,west,consumer,0,0,1,0,0,1,1,0.0,0.3811646436232961,0.3788051843445409,0.002359459278755194
10642,25,43,199.38,2,0.1047,0,north,smallbiz,1,0,0,1,0,0,0,0.22,0.3904246411490075,0.38811714333939007,0.0023074978096174203
5676,35,88,68.6,3,0.0776,0,south,consumer,0,1,0,0,0,0,0,-0.12,0.22187932638747548,0.21967526795578218,0.002204058431693301
6386,51,63,107.76,1,0.0434,0,west,smallbiz,0,0,1,1,0,0,0,0.22,0.38934101603321836,0.3872299409008036,0.0021110751324147636
10261,30,113,96.24,1,0.1137,1,north,consumer,1,0,0,0,0,0,0,0.0,0.39728545916834035,0.3951887678818572,0.0020966912864831544
7626,52,76,71.89,2,0.0807,0,east,consumer,0,0,0,0,0,1,0,-0.12,0.29236046877133753,0.29040862335149814,0.001951845419839393
5854,58,90,80.86,1,0.2223,1,north,enterprise,1,0,0,0,1,0,0,0.0,0.4362581006424354,0.43431266714758293,0.0019454334948524887
3070,24,41,87.23,2,0.2223,0,east,consumer,0,0,0,0,0,1,1,0.18,0.255849631225731,0.253965351287158,0.0018842799385729858
5793,42,69,106.71,0,0.3774,0,west,consumer,0,0,1,0,0,1,1,0.0,0.4302319086631604,0.4283583413786069,0.0018735672845535123
3011,41,77,75.94,1,0.3804,0,west,consumer,0,0,1,0,0,0,0,-0.3,0.3706881541614727,0.3688186014854978,0.0018695526759749392
9192,74,55,171.61,2,0.4735,0,south,smallbiz,0,1,0,1,0,0,1,1.05,0.5920460922491828,0.5902739859631804,0.0017721062860024395
3038,29,44,144.25,0,0.3782,0,south,consumer,0,1,0,0,0,1,0,0.0,0.42072728712155355,0.4190190003730589,0.0017082867484946584
10238,23,54,89.27,0,0.1215,1,east,consumer,0,0,0,0,0,1,0,0.3,0.3685530406168107,0.3669041894708597,0.0016488511459510358
1484,27,44,128.22,1,0.1176,0,east,smallbiz,0,0,0,1,0,0,0,0.22,0.38883666622031965,0.387407183151255,0.001429483069064652
2517,59,108,97.55,0,0.4362,1,east,smallbiz,0,0,0,1,0,1,0,0.22,0.5450643475496112,0.5436685256263115,0.0013958219232996782
5057,73,115,143.62,0,0.2426,1,south,smallbiz,0,1,0,1,0,1,1,0.22,0.5466585683711036,0.5454785381579176,0.001180030213186023
4399,24,113,111.54,1,0.2559,0,west,smallbiz,0,0,1,1,0,0,0,-0.08,0.40632967315134094,0.4054585503817202,0.000871122769620758
3888,30,62,102.57,2,0.1489,0,west,enterprise,0,0,1,0,1,0,0,0.18,0.31515038013534385,0.31440690822144246,0.0007434719139013946
2542,74,104,94.71,2,0.6037,0,west,consumer,0,0,1,0,0,0,1,0.53,0.5846119381107667,0.583874213992868,0.0007377241178987415
7351,64,67,113.48,1,0.1184,0,west,consumer,0,0,1,0,0,1,0,0.0,0.38592436274172154,0.38535089840694786,0.0005734643347736768
2036,67,4,246.96,2,0.0973,0,south,smallbiz,0,1,0,1,0,1,1,0.57,0.411520524710258,0.4109964765794841,0.0005240481307738909
11115,51,37,94.72,3,0.2656,0,north,consumer,1,0,0,0,0,1,1,0.18,0.30548431964565687,0.3050290833680159,0.0004552362776409913
2271,38,56,101.88,3,0.1563,0,east,consumer,0,0,0,0,0,0,1,0.18,0.26443637159069566,0.2640206907924915,0.0004156807982041433
5257,24,31,199.67,1,0.2968,0,east,consumer,0,0,0,0,0,1,0,-0.18,0.3697264200957231,0.36936614846848326,0.00036027162723983874
3992,62,41,231.82,1,0.3211,0,south,consumer,0,1,0,0,0,1,1,-0.18,0.4903155020496152,0.48995701126639496,0.0003584907832202555
6037,53,75,124.92,1,0.3006,0,north,consumer,1,0,0,0,0,1,0,-0.3,0.40281329368159063,0.40246641628290813,0.0003468773986824991
592,70,96,132.35,2,0.5694,0,south,consumer,0,1,0,0,0,1,1,0.53,0.5917409087344346,0.5913958094674293,0.0003450992670053221
1014,38,114,69.1,1,0.0491,1,south,enterprise,0,1,0,0,1,1,1,0.0,0.31478760678683415,0.3145720069001094,0.00021559988672475994
4658,52,97,112.01,1,0.478,0,west,consumer,0,0,1,0,0,1,0,0.35,0.5027042732509182,0.5025511589267128,0.0001531143242053945
4216,75,101,212.85,2,0.5034,0,south,smallbiz,0,1,0,1,0,0,1,0.57,0.6243780544145964,0.6242392904506575,0.00013876396393885937
1821,38,53,223.2,3,0.4281,1,south,consumer,0,1,0,0,0,1,1,0.3,0.44503690157412656,0.4450007704929514,3.61310811751725e-05
8984,67,55,120.79,2,0.2735,0,east,consumer,0,0,0,0,0,1,1,0.18,0.4285466201405139,0.4285540492922748,-7.429151760884878e-06
2994,68,40,176.49,0,0.1514,1,north,consumer,1,0,0,0,0,0,1,0.3,0.5213527767855086,0.5213649545766796,-1.2177791171019692e-05
8557,70,52,91.42,2,0.4682,0,south,consumer,0,1,0,0,0,1,1,0.83,0.537767006196977,0.5378784994429248,-0.0001114932459477247
5624,69,120,95.07,0,0.3257,1,west,smallbiz,0,0,1,1,0,1,1,0.22,0.5424385648401905,0.5426714655210099,-0.0002329006808193812
2010,55,107,87.09,3,0.2911,0,east,consumer,0,0,0,0,0,0,0,-0.12,0.28897534761286736,0.28938711281549623,-0.0004117652026288665
7642,63,99,148.05,3,0.261,0,east,consumer,0,0,0,0,0,1,1,-0.12,0.373464922576608,0.3739112102648742,-0.00044628768826621146
1984,62,31,126.98,1,0.4275,0,east,smallbiz,0,0,0,1,0,0,0,0.22,0.4530169397506791,0.4535402981885796,-0.0005233584379005229
5373,40,49,94.26,2,0.3864,0,south,smallbiz,0,1,0,1,0,1,0,0.4,0.40868146320151494,0.409232925018412,-0.0005514618168970808
4528,26,113,169.93,4,0.3401,0,south,consumer,0,1,0,0,0,1,0,-0.12,0.3102145739283374,0.3109014856971487,-0.0006869117688113047
2762,44,43,108.95,2,0.421,0,north,smallbiz,1,0,0,1,0,1,1,0.4,0.44554624208476695,0.4462356148865314,-0.000689372801764454
8537,51,63,106.84,1,0.1938,0,north,smallbiz,1,0,0,1,0,1,0,0.22,0.4255548162345369,0.4262973540161944,-0.0007425377816575041
4967,33,95,180.01,5,0.4161,0,west,smallbiz,0,0,1,1,0,0,0,-0.08,0.3726239907042515,0.37355822405446204,-0.0009342333502105338
9958,65,64,87.57,3,0.3417,0,south,enterprise,0,1,0,0,1,1,0,0.18,0.382142147013861,0.3831798088956901,-0.0010376618818290773
5814,74,49,183.59,4,0.1236,1,west,enterprise,0,0,1,0,1,1,0,0.3,0.43131041033072376,0.43237295867058967,-0.0010625483398659097
2230,74,97,157.44,2,0.5459,0,east,smallbiz,0,0,0,1,0,1,1,0.75,0.6180820749951283,0.6191892458897198,-0.0011071708945914471
1562,34,46,91.0,1,0.2886,1,south,consumer,0,1,0,0,0,0,0,0.3,0.36433711330780727,0.3656636858824856,-0.0013265725746783308
10180,36,71,165.31,1,0.2295,0,west,smallbiz,0,0,1,1,0,0,0,0.22,0.43565645406783404,0.43700378039266374,-0.0013473263248297007
7067,21,37,114.63,0,0.243,0,east,consumer,0,0,0,0,0,0,0,0.0,0.33684664658383745,0.33829513220899926,-0.0014484856251618106
123,56,106,83.15,2,0.2291,1,north,consumer,1,0,0,0,0,1,1,0.18,0.3836247485848188,0.3851058327094154,-0.0014810841245965767
11631,54,113,80.17,3,0.3072,0,south,consumer,0,1,0,0,0,1,1,-0.12,0.29709817671830485,0.2986490472274479,-0.001550870509143043
7928,36,118,69.3,0,0.1372,0,east,consumer,0,0,0,0,0,0,1,-0.3,0.3010865320755346,0.3026538967871752,-0.0015673647116405953
3792,30,79,189.48,1,0.3732,1,south,consumer,0,1,0,0,0,1,1,-0.18,0.4702831927868036,0.4718528614401663,-0.0015696686533627213
8907,70,35,100.89,0,0.2745,0,west,smallbiz,0,0,1,1,0,1,0,0.22,0.4253636358848195,0.42694100650816885,-0.001577370623349339
5032,67,68,119.1,0,0.1453,1,south,consumer,0,1,0,0,0,1,1,0.3,0.46372996613995915,0.46533039065233833,-0.0016004245123791838
8859,36,110,87.63,2,0.3073,1,south,enterprise,0,1,0,0,1,1,1,0.18,0.3391951258635009,0.3407974598152304,-0.0016023339517294843
10614,75,32,160.66,4,0.0985,0,west,consumer,0,0,1,0,0,1,0,0.18,0.348156386977005,0.349764656798588,-0.0016082698215829638
1607,29,102,85.15,2,0.275,0,east,consumer,0,0,0,0,0,1,1,-0.12,0.259456884178912,0.26109546663012057,-0.00163858245120857
3886,43,83,61.38,1,0.445,0,east,enterprise,0,0,0,0,1,0,1,-0.3,0.3938339354561302,0.39548036271460973,-0.0016464272584795214
2798,52,120,78.22,3,0.3586,0,north,consumer,1,0,0,0,0,1,0,-0.12,0.3480843601565844,0.3498825904039172,-0.0017982302473328327
8415,58,51,68.81,1,0.3649,0,east,consumer,0,0,0,0,0,0,1,0.0,0.39759500115988045,0.3995882171734562,-0.0019932160135757715
5146,62,97,157.56,0,0.1272,1,south,smallbiz,0,1,0,1,0,1,1,0.22,0.5223136059310924,0.5243598880419178,-0.0020462821108253593
1752,69,61,143.1,3,0.1027,0,south,consumer,0,1,0,0,0,0,1,0.18,0.37334268610631477,0.3754279430665755,-0.0020852569602607396
6874,39,34,135.58,1,0.1007,0,east,consumer,0,0,0,0,0,0,0,0.0,0.33486777273268525,0.3370843868181391,-0.002216614085453872
5726,38,103,180.46,1,0.3933,1,south,smallbiz,0,1,0,1,0,0,0,0.04,0.5089797244054025,0.5112107631892515,-0.0022310387838490042
7805,62,72,157.62,1,0.4638,0,south,smallbiz,0,1,0,1,0,0,1,0.87,0.565155394995037,0.5674689462428969,-0.002313551247859924
10414,23,62,170.37,2,0.2603,0,west,consumer,0,0,1,0,0,0,0,0.18,0.3499033973482608,0.35234041446627856,-0.002437017118017748
4014,47,66,144.93,1,0.3756,0,north,consumer,1,0,0,0,0,0,0,0.0,0.4537148362601811,0.45622590866142737,-0.0025110724012462615
11703,67,40,197.03,0,0.2902,0,west,consumer,0,0,1,0,0,1,0,-0.18,0.48278635112920265,0.48531046625184654,-0.0025241151226438885
20,45,103,169.22,1,0.532,0,south,smallbiz,0,1,0,1,0,0,0,0.57,0.583870585374542,0.586749338881768,-0.002878753507225995
10273,49,84,200.47,4,0.1257,0,south,consumer,0,1,0,0,0,0,0,-0.3,0.31598825048238466,0.31901278326875787,-0.003024532786373213
6406,71,54,104.99,0,0.1699,1,north,consumer,1,0,0,0,0,1,0,0.3,0.500734459813811,0.5038206967608118,-0.00308623694700072
9384,34,62,217.37,0,0.267,0,west,consumer,0,0,1,0,0,0,0,-0.18,0.42027759672560566,0.4234486376933641,-0.003171040967758443
11119,37,112,94.67,2,0.1851,1,west,consumer,0,0,1,0,0,0,0,0.18,0.3801337501192582,0.3833831850546971,-0.0032494349354388885
10063,67,52,62.66,0,0.23,0,north,smallbiz,1,0,0,1,0,0,1,0.22,0.4228011919713205,0.4260537981731956,-0.003252606201875119
513,67,119,225.47,2,0.5854,0,east,smallbiz,0,0,0,1,0,0,0,0.57,0.6167202448908488,0.6200339314948676,-0.003313686604018873
909,41,32,94.98,1,0.4105,1,south,consumer,0,1,0,0,0,0,0,0.3,0.4188452294721118,0.4223840020357636,-0.0035387725636518153
3798,24,116,237.19,0,0.1104,1,north,enterprise,1,0,0,0,1,1,0,-0.18,0.4856779267328461,0.48930191000371914,-0.0036239832708730435
11091,52,95,107.17,1,0.2939,0,north,enterprise,1,0,0,0,1,0,0,-0.3,0.41935960608093853,0.4230537765498181,-0.003694170468879543
8362,60,105,114.52,2,0.2844,0,east,smallbiz,0,0,0,1,0,0,0,0.1,0.38367734326297237,0.38796658116772104,-0.004289237904748666
8335,75,56,121.89,3,0.2243,0,south,consumer,0,1,0,0,0,1,0,0.18,0.40700336605628884,0.4113192010792856,-0.004315835022996761
10499,59,111,82.01,3,0.2695,0,west,consumer,0,0,1,0,0,0,1,-0.12,0.3206657725014748,0.3249859258677521,-0.0043201533662772795
7022,73,71,249.82,1,0.2675,1,south,consumer,0,1,0,0,0,0,0,0.12,0.532676814701127,0.5370595517630748,-0.004382737061947806
9153,37,50,186.35,1,0.2554,0,north,smallbiz,1,0,0,1,0,1,1,0.04,0.4612625776063755,0.46565026074118626,-0.004387683134810749
2609,49,41,103.66,2,0.3257,0,north,consumer,1,0,0,0,0,1,0,0.18,0.36186150005232093,0.36626995398026635,-0.004408453927945422
10101,65,81,34.31,5,0.1505,0,south,smallbiz,0,1,0,1,0,1,0,0.1,0.3063707817231587,0.3108179541615343,-0.004447172438375613
10116,51,31,97.58,1,0.3073,0,north,consumer,1,0,0,0,0,1,0,0.0,0.3495721093884491,0.3540709794383517,-0.00449887004990257
4106,45,110,112.16,2,0.1699,0,north,smallbiz,1,0,0,1,0,1,0,0.1,0.3587847448051763,0.36332616715896254,-0.00454142235378624
3189,24,27,187.66,1,0.1002,0,east,consumer,0,0,0,0,0,0,0,-0.18,0.32003044265664715,0.32459645206394777,-0.00456600940730062
1327,58,100,164.0,1,0.0934,1,south,consumer,0,1,0,0,0,1,0,0.0,0.4761600479768832,0.48073430553178137,-0.0045742575548981534
11393,30,119,110.6,3,0.3726,0,north,consumer,1,0,0,0,0,1,1,-0.12,0.3644263269892368,0.3691634036187661,-0.004737076629529269
10842,42,87,67.27,1,0.2704,0,south,consumer,0,1,0,0,0,0,1,-0.3,0.2803811399850035,0.2851202601449369,-0.004739120159933385
3717,40,89,146.33,3,0.4195,0,east,consumer,0,0,0,0,0,0,0,-0.12,0.34695626019960263,0.35178771658618047,-0.004831456386577837
4192,39,104,94.08,1,0.3484,1,east,consumer,0,0,0,0,0,1,0,0.0,0.411407696471228,0.4164029711125247,-0.004995274641296732
8270,49,67,95.34,2,0.1639,0,west,smallbiz,0,0,1,1,0,1,0,0.4,0.341302101982947,0.3464530112249766,-0.0051509092420296
11193,58,114,119.25,0,0.4055,1,south,consumer,0,1,0,0,0,1,1,0.0,0.5160915717898482,0.5212496512992755,-0.00515807950942726
924,28,89,158.53,3,0.1172,0,east,enterprise,0,0,0,0,1,1,0,-0.12,0.29677996533647977,0.3019530825324207,-0.005173117195940935
11688,52,65,118.54,0,0.2346,0,north,consumer,1,0,0,0,0,0,0,0.0,0.4057810141813423,0.4111024900807182,-0.0053214758993758715
7523,47,60,186.53,1,0.3421,0,east,smallbiz,0,0,0,1,0,1,1,0.04,0.4993757663779802,0.5047176709181329,-0.005341904540152709
10798,58,18,199.09,0,0.1025,0,south,consumer,0,1,0,0,0,0,0,0.17,0.3856479490166824,0.39108377637612873,-0.00543582735944631
2478,30,58,88.55,2,0.2375,1,south,consumer,0,1,0,0,0,0,0,0.48,0.31065993459476815,0.31633545377735905,-0.005675519182590905
7036,30,44,67.16,0,0.437,0,east,consumer,0,0,0,0,0,0,1,0.0,0.32691344850413095,0.33259249774835814,-0.005679049244227186
11129,71,49,128.31,1,0.1461,1,west,consumer,0,0,1,0,0,0,0,0.3,0.4750603791734637,0.48090509158432915,-0.005844712410865427
636,58,85,115.89,2,0.2912,0,east,consumer,0,0,0,0,0,1,0,-0.12,0.3694340289328468,0.3753553630692075,-0.005921334136360701
329,28,34,158.24,1,0.4014,0,east,consumer,0,0,0,0,0,0,0,0.0,0.4000915762561789,0.4062383418554264,-0.0061467655992474834
1629,42,88,91.71,2,0.0956,0,east,smallbiz,0,0,0,1,0,1,1,0.1,0.3080696205428729,0.31428150527473137,-0.006211884731858464
9815,49,74,233.54,2,0.4512,0,south,consumer,0,1,0,0,0,1,1,0.35,0.5082907020638223,0.5145783379294128,-0.006287635865590446
441,74,49,48.02,1,0.4499,1,south,consumer,0,1,0,0,0,1,1,0.3,0.5160582715688601,0.5225596510091457,-0.006501379440285615
8681,70,54,67.24,0,0.313,0,east,smallbiz,0,0,0,1,0,1,0,0.22,0.44837037265321344,0.4548789231025253,-0.006508550449311867
1103,71,43,138.78,1,0.2803,0,south,consumer,0,1,0,0,0,0,1,0.0,0.4649085940052391,0.47141781641000335,-0.006509222404764259
6161,34,96,139.91,1,0.2881,0,south,smallbiz,0,1,0,1,0,1,0,-0.08,0.4180402043525483,0.4245710586089968,-0.006530854256448504
1456,24,34,141.81,0,0.2111,0,north,enterprise,1,0,0,0,1,1,1,0.0,0.36582811368049517,0.37238316352529377,-0.006555049844798599
11517,44,34,143.66,1,0.1571,0,north,consumer,1,0,0,0,0,0,0,0.0,0.3666484243965542,0.37323717927482114,-0.006588754878266934
1704,31,45,139.4,0,0.4182,0,east,consumer,0,0,0,0,0,1,0,0.0,0.4256768556546556,0.4323066953277048,-0.006629839673049254
6302,21,42,64.85,1,0.4289,1,east,consumer,0,0,0,0,0,1,0,0.3,0.32359809349191776,0.3302634328158012,-0.0066653393238834124
5998,74,117,87.67,2,0.3318,1,south,smallbiz,0,1,0,1,0,0,0,0.4,0.4962724045982564,0.5030109604204928,-0.0067385558222363695
10624,34,71,80.61,1,0.3715,1,south,consumer,0,1,0,0,0,1,0,0.3,0.3259001357375759,0.3326552110143641,-0.006755075276788203
8853,50,56,61.66,2,0.0929,0,south,consumer,0,1,0,0,0,1,1,0.18,0.27044977028003087,0.2774675992293832,-0.007017828949352323
5925,71,33,45.08,0,0.3968,0,east,consumer,0,0,0,0,0,1,0,0.0,0.40741872593406875,0.41464550834712843,-0.007226782413059685
6451,64,118,99.37,4,0.2881,0,east,consumer,0,0,0,0,0,1,0,-0.12,0.32766262337402047,0.3349491046299456,-0.007286481255925126
1860,61,117,152.34,3,0.1281,0,east,consumer,0,0,0,0,0,1,0,-0.12,0.343197919799995,0.35061663572097757,-0.007418715920982588
6836,64,89,85.81,3,0.1452,0,south,enterprise,0,1,0,0,1,1,0,-0.12,0.3148590664785081,0.32229641413925775,-0.00743734766074966
1896,67,86,150.73,3,0.3389,0,east,consumer,0,0,0,0,0,0,1,-0.12,0.436903335576414,0.44444387323440243,-0.007540537657988455
3793,35,56,129.23,2,0.4394,0,west,consumer,0,0,1,0,0,1,0,0.18,0.4075072249521316,0.4151489265628045,-0.007641701610672902
11359,42,100,192.49,3,0.3142,0,south,smallbiz,0,1,0,1,0,0,0,-0.08,0.39367257375365566,0.40143995088129647,-0.007767377127640807
5584,25,103,111.2,0,0.4197,1,south,enterprise,0,1,0,0,1,0,1,0.0,0.4691270021743041,0.47692356247933937,-0.007796560305035283
7278,65,74,78.93,3,0.4207,1,east,enterprise,0,0,0,0,1,0,0,0.18,0.44546809667975235,0.4532663841526236,-0.007798287472871257
8579,70,64,198.91,3,0.1973,0,south,consumer,0,1,0,0,0,0,1,0.0,0.4349490655136709,0.4428332614785825,-0.007884195964911578
8492,35,95,142.29,2,0.1214,0,west,smallbiz,0,0,1,1,0,1,0,0.1,0.3603925933635509,0.368689919733021,-0.008297326369470115
2277,32,33,98.98,0,0.1372,0,west,consumer,0,0,1,0,0,0,0,0.0,0.33384122341616734,0.3421734146274962,-0.008332191211328832
4319,67,32,118.85,3,0.39,0,east,consumer,0,0,0,0,0,0,0,0.18,0.4016004932623381,0.4099594793152616,-0.008358986052923512
5806,29,95,118.11,2,0.2968,0,east,consumer,0,0,0,0,0,1,0,-0.12,0.3225292776931166,0.3309982475646731,-0.008468969871556487
4149,68,96,133.2,4,0.337,0,west,consumer,0,0,1,0,0,0,1,-0.12,0.40811586856298343,0.41659972083968283,-0.0084838522766994
3725,21,84,100.7,2,0.1056,0,north,smallbiz,1,0,0,1,0,1,0,0.1,0.3253611127457633,0.33392836525281316,-0.008567252507049872
5183,56,70,124.76,0,0.4346,0,east,consumer,0,0,0,0,0,0,0,0.0,0.45409344758894105,0.46270304498905784,-0.008609597400116797
470,72,43,72.25,3,0.0879,0,south,enterprise,0,1,0,0,1,1,0,0.18,0.3397437367831898,0.3484098403380269,-0.008666103554837101
6997,39,93,180.43,5,0.0261,0,north,enterprise,1,0,0,0,1,1,0,-0.3,0.29793735316070136,0.30672663733326255,-0.008789284172561196
3639,25,82,54.14,0,0.3862,0,west,smallbiz,0,0,1,1,0,0,0,-0.08,0.3799073323026749,0.3887573214397848,-0.008849989137109882
4732,58,118,180.39,1,0.0966,1,south,smallbiz,0,1,0,1,0,0,1,0.04,0.5337789619437096,0.5427776699155812,-0.008998707971871633
2873,66,120,107.0,4,0.0833,0,west,consumer,0,0,1,0,0,0,0,-0.12,0.3411715045471693,0.35044193238950994,-0.009270427842340612
11490,58,50,262.33,1,0.1624,1,north,consumer,1,0,0,0,0,0,1,0.12,0.5160954393872705,0.5254696549657993,-0.0093742155785288
2215,27,118,43.08,2,0.1641,0,east,consumer,0,0,0,0,0,1,0,-0.12,0.24355885434649105,0.252973099340651,-0.009414244994159937
8420,32,44,134.8,1,0.2336,0,east,consumer,0,0,0,0,0,0,0,0.0,0.3662022697992919,0.3756624261026373,-0.009460156303345402
7472,74,71,106.81,6,0.2788,0,north,consumer,1,0,0,0,0,1,0,0.18,0.41127919466266355,0.42074696692937064,-0.009467772266707086
5871,64,57,64.92,2,0.4449,0,west,consumer,0,0,1,0,0,0,1,0.18,0.4171061661296813,0.426582365587846,-0.009476199458164691
7690,73,26,96.28,1,0.3855,0,south,consumer,0,1,0,0,0,1,0,0.0,0.3979107173892283,0.4075298144052362,-0.009619097016007938
588,26,119,188.9,1,0.4782,0,west,consumer,0,0,1,0,0,1,1,0.17,0.5081992798871825,0.5178988060858526,-0.009699526198670094
