id,year_birth,education,marital_status,income,kidhome,teenhome,dt_customer,recency,mntwines,mntfruits,mntmeatproducts,mntfishproducts,mntsweetproducts,mntgoldprods,numdealspurchases,numwebpurchases,numcatalogpurchases,numstorepurchases,numwebvisitsmonth,acceptedcmp3,acceptedcmp4,acceptedcmp5,acceptedcmp1,acceptedcmp2,complain,z_costcontact,z_revenue,response,customer_id,prior_accepts,accepted_any_prior,response_last_campaign,campaign_touch_total,children,total_spend,high_recency,web_loyal,store_loyal,deal_engaged,web_heavy,catalog_engaged,revenue_band,education_phd,education_master,education_graduation,married,single,treatment,outcome,true_uplift_logit,p_if_treated,p_if_control,pred_uplift
10095,1975,PhD,Divorced,74165.0,0,0,2013-05-01,9,1001,12,240,16,12,12,1,5,4,10,2,0,0,0,0,0,0,3,11,0,10095,0,False,0,1,0,1293,1,1,1,0,0,1,11,1,0,0,0,1,1,1,0.5900000000000001,0.6820033261603883,0.5393073508685623,0.14269597529182598
5302,1986,Graduation,Together,78394.0,0,0,2013-02-15,13,298,27,697,216,24,166,1,4,6,5,2,0,0,0,0,0,0,3,11,1,5302,0,False,1,1,0,1428,1,0,1,0,0,1,11,0,0,1,1,0,1,1,1.16,0.7233213819583175,0.5808812806878987,0.14244010127041884
948,1971,Graduation,Single,10245.0,1,0,2013-05-15,32,4,7,7,6,4,13,3,1,2,2,5,0,0,0,0,0,0,3,11,0,948,0,False,0,1,1,41,0,0,0,1,0,0,11,0,0,1,0,1,0,0,0.8,0.37370203751177794,0.2314852738875339,0.14221676362424404
10307,1956,Graduation,Married,50387.0,0,2,2013-08-31,91,369,9,87,12,14,34,3,6,2,8,5,0,0,0,0,0,0,3,11,0,10307,0,False,0,1,2,525,0,1,1,1,0,0,11,0,0,1,1,0,1,0,0.32,0.500672365821426,0.35933883864159977,0.14133352717982628
9909,1996,2n Cycle,Married,7500.0,0,0,2012-11-09,24,3,18,14,15,22,50,3,3,1,3,9,0,0,0,0,0,0,3,11,1,9909,0,False,1,1,0,122,1,0,0,1,1,0,11,0,0,0,1,0,0,0,1.13,0.41124254189225645,0.27008442394338206,0.1411581179488744
6424,1977,Graduation,Together,33178.0,1,0,2014-01-30,9,12,6,2,11,2,16,1,1,0,3,4,0,0,0,0,0,0,3,11,0,6424,0,False,0,1,1,49,1,0,0,0,0,0,11,0,0,1,1,0,0,0,0.97,0.40053851581229516,0.25960193601040393,0.14093657980189123
9964,1979,Graduation,Single,61825.0,0,1,2013-08-07,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,3,11,0,9964,0,False,0,1,1,424,0,0,1,0,0,0,11,0,0,1,0,1,1,0,0.22,0.5341702073542601,0.39345140023837366,0.14071880711588647
8594,1958,PhD,Widow,50520.0,0,1,2014-01-28,25,112,0,6,2,1,14,2,3,1,3,6,0,0,0,0,0,0,3,11,0,8594,0,False,0,1,1,135,1,0,0,0,0,0,11,1,0,0,0,1,0,1,0.45,0.4307656825513305,0.2902557602426276,0.1405099223087029
590,1970,Master,Divorced,78579.0,0,0,2012-12-22,35,816,66,549,216,66,99,1,5,6,4,3,0,0,0,0,0,0,3,11,1,590,0,False,1,1,0,1812,0,1,0,0,0,1,11,0,1,0,0,1,1,1,0.65,0.6778238384555567,0.5374565057190741,0.1403673327364826
368,1974,Graduation,Married,40049.0,0,1,2012-11-29,61,91,65,52,10,44,28,3,3,2,6,5,0,0,0,0,0,0,3,11,0,368,0,False,0,1,1,290,0,0,1,1,0,0,11,0,0,1,1,0,1,1,0.5,0.42158485021470626,0.28145171055468393,0.14013313966002233
2379,1953,Graduation,Single,69267.0,0,0,2012-09-22,31,778,44,499,95,73,146,2,3,4,5,7,0,0,0,0,0,0,3,11,1,2379,0,False,1,1,0,1635,0,0,1,0,0,1,11,0,0,1,0,1,0,1,0.71,0.6458777284491225,0.5064032464361248,0.13947448201299772
10343,1991,2n Cycle,Single,61618.0,0,0,2012-09-29,27,605,91,399,0,45,205,2,3,6,8,3,0,0,0,0,0,0,3,11,0,10343,0,False,0,1,0,1345,1,0,1,0,0,1,11,0,0,0,0,1,0,0,0.5900000000000001,0.6369858340882362,0.49757662322835916,0.139409210859877
1940,1986,Graduation,Married,25252.0,1,0,2013-07-12,26,1,3,4,2,2,6,1,1,0,2,8,0,0,0,0,0,0,3,11,0,1940,0,False,0,1,1,18,1,0,0,0,1,0,11,0,0,1,1,0,0,0,0.72,0.3396457832927529,0.2002966712592023,0.1393491120335506
1381,1982,PhD,Single,38513.0,1,0,2014-01-28,20,172,3,115,16,0,18,5,6,1,5,8,0,0,0,0,0,0,3,11,1,1381,0,False,1,1,1,324,1,1,1,1,1,0,11,1,0,0,0,1,1,0,1.13,0.45936096845230234,0.3209004330767343,0.13846053537556802
2797,1977,Graduation,Married,72117.0,0,1,2013-08-20,34,707,20,171,65,60,50,1,9,7,9,5,0,0,0,0,0,0,3,11,0,2797,0,False,0,1,1,1073,0,1,1,0,0,1,11,0,0,1,1,0,0,0,0.36,0.6367014873121598,0.498598579404607,0.1381029079075528
8416,1981,Graduation,Married,29009.0,1,0,2013-11-29,19,6,6,15,10,5,2,2,2,0,3,6,0,0,0,0,0,0,3,11,0,8416,0,False,0,1,1,44,1,0,0,0,0,0,11,0,0,1,1,0,0,1,0.97,0.3830145897578055,0.2451565751122309,0.1378580146455746
2937,1974,PhD,Single,68352.0,0,1,2013-08-28,47,614,16,132,43,33,33,3,8,5,9,6,0,0,0,0,0,0,3,11,0,2937,0,False,0,1,1,871,0,1,1,1,0,1,11,1,0,0,0,1,1,1,0.42,0.5864779838275629,0.4489969055147496,0.1374810783128133
10395,1986,Basic,Single,8940.0,1,0,2012-08-22,25,1,45,3,4,6,42,3,3,1,3,8,0,0,0,0,0,0,3,11,0,10395,0,False,0,1,1,101,1,0,0,1,1,0,11,0,0,0,0,1,0,0,0.78,0.39608950049538416,0.2586328407936225,0.13745665970176169
3834,1962,Graduation,Single,69627.0,0,1,2013-03-17,35,231,161,215,171,30,53,2,8,2,11,5,0,0,0,0,0,0,3,11,0,3834,0,False,0,1,1,861,0,1,1,0,0,0,11,0,0,1,0,1,1,0,0.22,0.6017087917284392,0.4644807608540011,0.13722803087443808
10379,1962,Master,Single,59247.0,0,2,2013-11-08,87,327,9,122,19,14,83,5,5,2,9,6,0,0,0,0,0,0,3,11,0,10379,0,False,0,1,2,574,0,1,1,1,0,0,11,0,1,0,0,1,0,0,0.26,0.5388588618697947,0.40173490864811545,0.13712395322167925
3503,1950,Graduation,Divorced,82460.0,0,0,2013-12-02,78,255,47,573,52,32,15,1,5,3,6,1,0,0,0,0,0,0,3,11,0,3503,0,False,0,1,0,974,0,1,1,0,0,1,11,0,0,1,0,1,1,0,0.36,0.6500967327777626,0.5134324500388819,0.13666428273888065
7214,1957,Graduation,Married,62187.0,0,0,2013-07-05,49,792,0,275,45,45,126,1,4,8,5,3,0,0,0,0,0,0,3,11,0,7214,0,False,0,1,0,1283,0,0,1,0,0,1,11,0,0,1,1,0,0,1,0.36,0.6085766382919717,0.47202617567235144,0.13655046261962028
4518,1979,Graduation,Together,85693.0,0,1,2013-04-20,59,386,172,183,185,132,111,2,9,5,11,5,0,0,0,0,0,0,3,11,0,4518,0,False,0,1,1,1169,0,1,1,0,0,1,11,0,0,1,1,0,1,0,0.36,0.6321865546249144,0.49574642550883663,0.13644012911607772
4436,1976,Graduation,Single,20180.0,0,0,2013-02-20,27,18,42,24,15,20,18,1,2,1,4,7,0,0,0,0,0,0,3,11,0,4436,0,False,0,1,0,137,1,0,0,0,0,0,11,0,0,1,0,1,1,1,0.97,0.3931337078395839,0.2567999897185153,0.1363337181210686
2929,1976,Graduation,Single,20180.0,0,0,2013-02-20,27,18,42,24,15,20,18,1,2,1,4,7,0,0,0,0,0,0,3,11,0,2929,0,False,0,1,0,137,1,0,0,0,0,0,11,0,0,1,0,1,0,1,0.97,0.3931337078395839,0.2567999897185153,0.1363337181210686
252,1963,PhD,Divorced,41003.0,0,0,2013-03-17,11,123,133,142,71,44,88,1,6,2,8,6,0,0,0,0,0,0,3,11,0,252,0,False,0,1,0,601,1,1,1,0,0,0,11,1,0,0,0,1,1,0,0.45,0.5308553144035758,0.39469189744608857,0.13616341695748724
7055,1952,PhD,Together,61010.0,0,1,2012-10-09,57,888,0,57,0,0,76,2,8,5,11,5,0,0,0,0,0,0,3,11,0,7055,0,False,0,1,1,1021,0,1,1,0,0,1,11,1,0,0,1,0,0,0,0.14,0.5800175435600604,0.44522616877886484,0.13479137478119557
9286,1960,Master,Together,83151.0,0,0,2012-10-10,93,407,28,100,120,74,18,1,5,9,4,3,0,0,0,0,0,0,3,11,0,9286,0,False,0,1,0,747,0,1,0,0,0,1,11,0,1,0,1,0,1,0,0.3,0.6211466886919377,0.4865824377937721,0.1345642508981656
8180,1952,Master,Divorced,59354.0,1,1,2013-11-15,53,233,2,53,3,5,14,3,6,1,5,6,0,0,0,0,0,0,3,11,0,8180,0,False,0,1,2,310,0,1,1,1,0,0,11,0,1,0,0,1,0,0,0.26,0.45282313510534816,0.31871065839747165,0.13411247670787652
4931,1977,Graduation,Together,157146.0,0,0,2013-04-29,13,1,0,1725,2,1,1,0,0,28,0,1,0,0,0,0,0,0,3,11,0,4931,0,False,0,1,0,1730,1,0,0,0,0,1,11,0,0,1,1,0,1,1,0.81,0.6651440013716413,0.5312332532126629,0.1339107481589784
3967,1971,PhD,Married,78931.0,0,0,2013-10-25,19,331,197,170,58,152,35,1,2,8,13,1,0,0,0,0,0,0,3,11,0,3967,0,False,0,1,0,943,1,0,1,0,0,1,11,1,0,0,1,0,0,0,0.5900000000000001,0.6631189878155576,0.529397052672908,0.13372193514264952
5177,1974,Master,Married,58494.0,0,1,2013-12-12,56,298,7,68,4,0,19,2,6,2,6,6,0,0,0,0,0,0,3,11,0,5177,0,False,0,1,1,396,0,1,1,0,0,0,11,0,1,0,1,0,1,0,0.16,0.498073278364346,0.36627995480170594,0.13179332356264006
8685,1977,Graduation,Married,42014.0,1,0,2012-08-17,56,244,15,108,4,15,50,6,7,1,6,8,0,0,0,0,0,0,3,11,1,8685,0,False,1,1,1,436,0,1,1,1,1,0,11,0,0,1,1,0,0,1,0.6,0.4159150935458454,0.28412254018457733,0.13179255336126805
3340,1977,Graduation,Married,42014.0,1,0,2012-08-17,56,244,15,108,4,15,50,6,7,1,6,8,0,0,0,0,0,0,3,11,1,3340,0,False,1,1,1,436,0,1,1,1,1,0,11,0,0,1,1,0,0,0,0.6,0.4159150935458454,0.28412254018457733,0.13179255336126805
7072,1973,Graduation,Married,67432.0,0,1,2013-03-29,69,432,79,341,177,136,170,2,8,5,4,4,0,0,0,0,0,0,3,11,0,7072,0,False,0,1,1,1335,0,1,0,0,0,1,11,0,0,1,1,0,0,0,0.36,0.5714541315398735,0.4398980250873684,0.13155610645250504
10156,1975,Graduation,Single,84196.0,0,1,2013-06-03,56,215,63,507,231,31,190,1,8,4,7,3,0,0,0,0,0,0,3,11,0,10156,0,False,0,1,1,1237,0,1,1,0,0,1,11,0,0,1,0,1,0,0,0.36,0.6363958136182569,0.5068366851876802,0.1295591284305767
713,1977,Master,Married,50353.0,0,0,2014-06-08,72,141,15,153,67,31,35,1,4,4,6,3,0,0,0,0,0,0,3,11,0,713,0,False,0,1,0,442,0,0,1,0,0,1,11,0,1,0,1,0,0,0,0.3,0.49988883282914126,0.3706751398351758,0.12921369299396546
8786,1956,Master,Married,62058.0,0,1,2013-05-26,52,301,7,74,10,0,58,4,6,1,7,6,0,0,0,0,0,0,3,11,0,8786,0,False,0,1,1,450,0,1,1,1,0,0,11,0,1,0,1,0,1,1,0.44,0.4972734188347394,0.36915285548630905,0.12812056334843036
5552,1963,Master,Divorced,48721.0,1,1,2013-05-13,50,81,18,113,47,13,21,6,4,2,5,6,0,0,0,0,0,0,3,11,0,5552,0,False,0,1,2,293,0,0,1,1,0,0,11,0,1,0,0,1,1,0,0.26,0.4273664170859191,0.2992787083546988,0.12808770873122033
1911,1987,Graduation,Together,67430.0,0,0,2012-09-05,6,595,97,291,127,133,121,1,11,5,12,6,0,0,0,0,0,0,3,11,0,1911,0,False,0,1,0,1364,1,1,1,0,0,1,11,0,0,1,1,0,0,1,0.81,0.6414262150466498,0.5135102068957129,0.12791600815093684
1165,1958,PhD,Single,50729.0,1,1,2013-05-02,62,239,13,143,45,4,52,9,6,2,7,6,0,0,0,0,0,0,3,11,0,1165,0,False,0,1,2,496,0,1,1,1,0,0,11,1,0,0,0,1,0,0,0.1,0.4726307016179911,0.3450311751430422,0.12759952647494888
1640,1954,Graduation,Divorced,64587.0,1,1,2014-06-22,49,66,0,16,0,6,20,2,1,1,4,3,0,0,0,0,0,0,3,11,0,1640,0,False,0,1,2,108,0,0,0,0,0,0,11,0,0,1,0,1,1,0,0.04,0.4103620033272372,0.28291951747091476,0.12744248585632245
6250,1949,PhD,Widow,54356.0,0,1,2012-11-19,62,710,15,30,20,0,0,3,11,2,8,8,0,0,0,0,0,0,3,11,1,6250,0,False,1,1,1,775,0,1,1,1,1,0,11,1,0,0,0,1,1,1,0.38,0.5135269297256568,0.3864451871615158,0.127081742564141
236,1951,Graduation,Married,34838.0,1,1,2013-01-19,62,28,23,29,29,14,47,3,2,1,4,6,0,0,0,0,0,0,3,11,0,236,0,False,0,1,2,170,0,0,0,1,0,0,11,0,0,1,1,0,0,0,0.6200000000000001,0.3276627979617764,0.20208315107322658,0.1255796468885498
9952,1947,Master,Together,78093.0,0,0,2013-12-11,53,368,32,639,13,43,10,1,4,7,5,1,0,0,0,0,0,0,3,11,0,9952,0,False,0,1,0,1105,0,0,1,0,0,1,11,0,1,0,1,0,0,1,0.3,0.6344771668781323,0.5103507683127413,0.12412639856539098
246,1965,Graduation,Married,66480.0,1,1,2014-05-31,71,199,9,57,20,21,6,7,4,1,7,4,0,0,0,0,0,0,3,11,0,246,0,False,0,1,2,312,0,0,1,1,0,0,11,0,0,1,1,0,1,1,0.32,0.4686989476558499,0.344597901339814,0.12410104631603591
5596,1956,2n Cycle,Together,58821.0,0,1,2013-10-12,44,513,14,154,19,0,28,1,9,2,9,6,0,0,0,0,0,0,3,11,0,5596,0,False,0,1,1,728,0,1,1,0,0,0,11,0,0,0,1,0,0,1,0.0,0.542546473164635,0.4200633095018848,0.1224831636627502
7617,1974,Graduation,Single,42373.0,1,1,2013-08-15,83,67,5,61,3,8,19,5,2,1,5,5,0,0,0,0,0,0,3,11,0,7617,0,False,0,1,2,163,0,0,1,1,0,0,11,0,0,1,0,1,1,0,0.32,0.3629129788860367,0.24068860611579873,0.12222437277023795
4381,1971,PhD,Married,46463.0,1,1,2013-08-18,56,163,2,40,8,11,11,7,3,1,6,6,0,0,0,0,0,0,3,11,0,4381,0,False,0,1,2,235,0,0,1,1,0,0,11,1,0,0,1,0,0,1,0.1,0.3757405133554522,0.2535948946538166,0.1221456187016356
6406,1988,Master,Married,78285.0,0,0,2013-10-28,13,647,107,391,175,67,40,1,6,4,10,3,0,0,0,0,0,0,3,11,0,6406,0,False,0,1,0,1427,1,1,1,0,0,1,11,0,1,0,1,0,0,1,0.75,0.6861663231293125,0.5641438853861661,0.12202243774314636
5734,1974,PhD,Married,61917.0,1,1,2013-11-20,83,46,4,36,2,2,1,1,2,0,4,5,0,0,0,0,0,0,3,11,0,5734,0,False,0,1,2,91,0,0,0,0,0,0,11,1,0,0,1,0,0,1,-0.18,0.40188055712414583,0.28012764997658735,0.12175290714755849
8726,1964,2n Cycle,Divorced,41713.0,1,1,2014-04-29,57,77,8,44,10,10,25,5,3,1,4,6,0,0,0,0,0,0,3,11,0,8726,0,False,0,1,2,174,0,0,0,1,0,0,11,0,0,0,0,1,1,1,0.1,0.3428536001180178,0.22139926568949125,0.12145433442852654
4764,1952,Master,Together,40442.0,1,1,2012-08-19,52,45,12,52,25,22,13,4,3,1,4,7,0,0,0,0,0,0,3,11,1,4764,0,False,1,1,2,169,0,0,0,1,0,0,11,0,1,0,1,0,0,1,0.6100000000000001,0.3533391999728508,0.23270776729729012,0.12063143267556067
6679,1966,Graduation,Single,33279.0,0,0,2014-06-12,29,10,3,3,0,0,0,1,0,0,3,3,0,0,0,0,0,0,3,11,0,6679,0,False,0,1,0,16,1,0,0,0,0,0,11,0,0,1,0,1,0,0,0.97,0.335584471911002,0.21526534947904669,0.1203191224319553
2021,1975,Graduation,Married,61456.0,0,1,2013-03-27,47,563,76,384,84,192,89,4,6,10,13,4,0,0,0,0,0,0,3,11,0,2021,0,False,0,1,1,1388,0,1,1,1,0,1,11,0,0,1,1,0,1,1,0.64,0.6220889402692006,0.5024747361429891,0.11961420412621149
5832,1960,2n Cycle,Together,92556.0,0,0,2014-04-20,32,493,183,352,184,23,28,0,3,5,13,0,0,0,0,0,0,0,3,11,0,5832,0,False,0,1,0,1263,0,0,1,0,0,1,11,0,0,0,1,0,1,1,0.14,0.6557962417471564,0.536471180173916,0.11932506157324041
9246,1985,Master,Together,40101.0,1,0,2012-10-14,73,171,3,129,26,24,62,4,6,1,6,7,0,0,0,0,0,0,3,11,0,9246,0,False,0,1,1,415,0,1,1,1,0,0,11,0,1,0,1,0,0,1,0.44,0.4134853512976554,0.2948372705550594,0.11864808074259597
3507,1970,Graduation,Single,76467.0,1,0,2012-08-17,44,676,161,426,210,44,58,2,2,5,5,6,0,0,0,0,0,0,3,11,1,3507,0,False,1,1,1,1575,0,0,1,0,0,1,11,0,0,1,0,1,1,1,0.71,0.6292621428792937,0.5114017609537186,0.11786038192557513
6182,1984,Graduation,Together,26646.0,1,0,2014-02-10,26,11,4,20,10,3,5,2,2,0,4,6,0,0,0,0,0,0,3,11,0,6182,0,False,0,1,1,53,1,0,0,0,0,0,11,0,0,1,1,0,1,0,0.97,0.3757560387168102,0.25879510609293876,0.11696093262387142
6245,1950,PhD,Together,59292.0,0,1,2013-06-13,71,378,14,68,19,14,14,2,3,5,8,3,0,0,0,0,0,0,3,11,0,6245,0,False,0,1,1,507,0,0,1,0,0,1,11,1,0,0,1,0,1,1,0.14,0.5299535085296468,0.4132475050474012,0.11670600348224563
626,1951,Graduation,Married,32871.0,1,1,2013-03-09,28,22,2,12,0,2,5,1,1,0,3,4,0,0,0,0,0,0,3,11,0,626,0,False,0,1,2,43,1,0,0,0,0,0,11,0,0,1,1,0,0,0,0.79,0.3381019319501526,0.22147700714594565,0.11662492480420694
8775,1969,Graduation,Together,38361.0,1,0,2013-12-27,74,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,3,11,0,8775,0,False,0,1,1,137,0,0,0,1,0,0,11,0,0,1,1,0,1,1,0.8,0.3314859540470139,0.2162891133318869,0.11519684071512701
7254,1969,Graduation,Together,38361.0,1,0,2013-12-27,74,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,3,11,0,7254,0,False,0,1,1,137,0,0,0,1,0,0,11,0,0,1,1,0,0,0,0.8,0.3314859540470139,0.2162891133318869,0.11519684071512701
3578,1949,Graduation,Divorced,49160.0,0,1,2013-10-20,29,122,21,43,25,10,15,2,3,1,6,6,0,0,0,0,0,0,3,11,0,3578,0,False,0,1,1,236,1,0,1,0,0,0,11,0,0,1,0,1,0,0,0.67,0.4153777586413567,0.3003441782868632,0.11503358035449346
6872,1974,PhD,Married,65352.0,0,1,2013-08-21,43,284,3,84,4,7,23,2,4,2,8,4,0,0,0,0,0,0,3,11,0,6872,0,False,0,1,1,405,0,0,1,0,0,0,11,1,0,0,1,0,1,0,0.0,0.5248320835140053,0.41074581819513456,0.11408626531887078
5314,1951,Graduation,Together,40689.0,0,1,2013-03-18,69,270,3,27,39,6,99,7,7,1,5,8,0,0,0,0,0,0,3,11,0,5314,0,False,0,1,1,444,0,1,1,1,1,0,11,0,0,1,1,0,0,0,0.25,0.3907608804397332,0.2770793809446388,0.11368149949509443
7165,1972,Graduation,Together,64474.0,0,1,2013-10-22,59,381,35,172,56,86,93,2,8,2,10,5,0,0,0,0,0,0,3,11,0,7165,0,False,0,1,1,823,0,1,1,0,0,0,11,0,0,1,1,0,0,0,0.22,0.5637517247030128,0.45051192737643003,0.11323979732658279
8652,1946,Graduation,Together,37760.0,0,0,2012-08-31,20,84,5,38,150,12,28,2,4,1,6,7,0,0,0,0,0,0,3,11,0,8652,0,False,0,1,0,317,1,0,1,0,0,0,11,0,0,1,1,0,0,1,0.97,0.4304906432640569,0.31897504741203053,0.11151559585202636
8405,1979,Graduation,Divorced,68274.0,1,1,2013-09-30,83,135,25,51,23,25,46,2,4,2,5,3,0,0,0,0,0,0,3,11,0,8405,0,False,0,1,2,305,0,0,1,0,0,0,11,0,0,1,0,1,1,0,0.04,0.4921340465113311,0.3810487058721666,0.11108534063916448
269,1963,PhD,Single,46757.0,0,1,2012-11-16,71,777,30,163,0,51,122,6,4,4,7,9,0,0,0,0,0,0,3,11,0,269,0,False,0,1,1,1143,0,0,1,1,1,1,11,1,0,0,0,1,1,0,0.17,0.4969290832100858,0.38590148628678644,0.11102759692329933
3602,1958,Master,Married,51412.0,0,1,2013-12-31,42,140,3,29,4,5,14,2,3,2,4,4,0,0,0,0,0,0,3,11,0,3602,0,False,0,1,1,195,0,0,0,0,0,0,11,0,1,0,1,0,1,1,0.16,0.41391754881782056,0.3031280930235435,0.11078945579427707
4988,1948,PhD,Married,34469.0,1,1,2014-05-04,58,19,6,20,0,5,12,3,1,1,4,4,0,0,0,0,0,0,3,11,0,4988,0,False,0,1,2,62,0,0,0,1,0,0,11,1,0,0,1,0,1,0,0.4000000000000001,0.31369189337837483,0.20360533976777168,0.11008655361060316
1584,1977,Graduation,Married,41443.0,1,0,2014-04-01,79,171,7,171,25,19,89,6,8,1,5,8,0,0,0,0,0,0,3,11,0,1584,0,False,0,1,1,482,0,1,1,1,1,0,11,0,0,1,1,0,0,0,0.25,0.39682109710120456,0.2868502939677613,0.10997080313344326
367,1978,2n Cycle,Married,36550.0,1,0,2013-02-19,74,47,90,94,123,103,120,5,9,1,5,9,0,0,0,0,0,0,3,11,0,367,0,False,0,1,1,577,0,1,1,1,1,0,11,0,0,0,1,0,0,0,0.33,0.39843471649040224,0.2884955269404988,0.10993918954990345
9449,1958,PhD,Single,79761.0,0,1,2013-10-04,32,415,5,124,15,35,11,1,5,2,11,3,0,0,0,0,0,0,3,11,0,9449,0,False,0,1,1,605,0,1,1,0,0,0,11,1,0,0,0,1,1,1,0.0,0.5905219291715684,0.4810053129944538,0.10951661617711461
5043,1951,Basic,Married,26997.0,0,0,2012-11-05,89,7,23,78,133,49,144,2,4,2,5,7,0,0,0,0,0,0,3,11,0,5043,0,False,0,1,0,434,0,0,1,0,0,0,11,0,0,0,1,0,0,0,0.3,0.41932172539829393,0.3113094503896933,0.10801227500860061
1907,1950,Master,Divorced,63120.0,0,1,2012-09-28,53,965,69,279,54,41,69,5,8,4,9,7,0,0,0,0,0,0,3,11,1,1907,0,False,1,1,1,1477,0,1,1,1,0,1,11,0,1,0,0,1,1,1,0.93,0.5983379026410207,0.490884496931946,0.10745340570907469
5827,1958,Graduation,Divorced,35246.0,1,1,2014-04-16,53,36,0,12,2,2,10,4,3,1,3,5,0,0,0,0,0,0,3,11,0,5827,0,False,0,1,2,62,0,0,0,1,0,0,11,0,0,1,0,1,0,0,0.6200000000000001,0.3012915836338854,0.194161506314567,0.10713007731931842
3406,1964,Graduation,Single,45989.0,0,1,2012-10-22,97,138,33,87,28,24,12,4,3,2,7,3,0,0,0,0,0,0,3,11,0,3406,0,False,0,1,1,322,0,0,1,1,0,0,11,0,0,1,0,1,1,0,0.5,0.4392662774994373,0.33259207809371566,0.10667419940572165
11013,1987,Graduation,Together,67605.0,0,0,2013-03-31,84,336,28,282,184,54,54,1,2,8,6,1,0,0,0,0,0,0,3,11,0,11013,0,False,0,1,0,938,0,0,1,0,0,1,11,0,0,1,1,0,1,1,0.36,0.6001366536866282,0.49408053014322645,0.10605612354340171
3262,1958,Graduation,Single,68281.0,0,0,2012-08-07,31,995,112,417,42,48,41,1,2,9,13,5,0,0,0,0,0,0,3,11,1,3262,0,False,1,1,0,1655,0,0,1,0,0,1,11,0,0,1,0,1,1,1,0.71,0.6552197202608738,0.5492436661078812,0.1059760541529926
615,1960,Graduation,Together,30507.0,0,0,2013-03-11,29,65,36,74,38,20,110,1,5,1,4,7,0,0,0,0,0,0,3,11,0,615,0,False,0,1,0,343,1,1,0,0,0,0,11,0,0,1,1,0,1,1,0.97,0.40776455617755386,0.30218046097347545,0.10558409520407841
5823,1970,PhD,Single,32303.0,0,1,2014-03-08,63,35,0,2,0,0,2,2,1,0,4,5,0,0,0,0,0,0,3,11,0,5823,0,False,0,1,1,39,0,0,0,0,0,0,11,1,0,0,0,1,0,0,0.3,0.26197497292018407,0.15680481368778532,0.10517015923239875
5286,1987,Master,Single,41020.0,0,0,2013-10-28,68,112,1,54,7,7,36,1,3,2,4,3,0,0,0,0,0,0,3,11,0,5286,0,False,0,1,0,217,0,0,0,0,0,0,11,0,1,0,0,1,0,0,0.16,0.37072093966671493,0.26675299797912916,0.10396794168758577
10827,1967,PhD,Married,36947.0,1,1,2012-08-07,49,88,3,21,4,1,29,4,3,0,4,9,0,0,0,0,0,0,3,11,0,10827,0,False,0,1,2,146,0,0,0,1,1,0,11,1,0,0,1,0,1,1,0.15,0.32025071277451755,0.21679717832469342,0.10345353444982414
1177,1966,Master,Together,49618.0,1,1,2013-01-26,77,80,3,26,4,2,14,4,3,1,3,7,0,0,0,0,0,0,3,11,0,1177,0,False,0,1,2,129,0,0,0,1,0,0,11,0,1,0,1,0,0,1,0.26,0.35404425537638146,0.25087745166303027,0.10316680371335119
10584,1976,Graduation,Married,65665.0,0,1,2013-12-02,77,225,162,387,106,36,29,1,5,10,8,3,0,0,0,0,0,0,3,11,0,10584,0,False,0,1,1,945,0,1,1,0,0,1,11,0,0,1,1,0,1,0,0.36,0.5870915943655698,0.4842266220608683,0.10286497230470149
1045,1965,Graduation,Together,52117.0,0,1,2012-08-16,55,112,10,107,30,0,20,2,5,2,4,7,0,0,0,0,0,0,3,11,0,1045,0,False,0,1,1,279,0,1,0,0,0,0,11,0,0,1,1,0,1,1,0.22,0.409038366471812,0.3069168787489063,0.10212148772290575
7022,1971,Graduation,Married,76445.0,1,0,2012-09-28,2,739,107,309,140,80,35,1,2,5,13,6,0,0,0,0,0,0,3,11,0,7022,0,False,0,1,1,1410,1,0,1,0,0,1,11,0,0,1,1,0,1,0,0.81,0.6365456106933617,0.5346205516556747,0.101925059037687
6131,1980,2n Cycle,Married,70829.0,1,1,2013-12-01,87,141,70,106,72,19,23,2,4,2,8,3,0,0,0,0,0,0,3,11,0,6131,0,False,0,1,2,431,0,0,1,0,0,0,11,0,0,0,1,0,1,0,-0.18,0.5324174932211667,0.4307436857802413,0.10167380744092541
3220,1983,Graduation,Married,39922.0,1,0,2013-02-14,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,3,11,0,3220,0,False,0,1,1,156,1,0,0,0,1,0,11,0,0,1,1,0,0,1,0.72,0.3597120416854155,0.2584236550422285,0.10128838664318701
9576,1982,PhD,Together,32313.0,1,0,2013-02-11,60,86,4,56,2,4,7,3,4,0,4,9,0,0,0,0,0,0,3,11,0,9576,0,False,0,1,1,159,0,0,0,1,1,0,11,1,0,0,1,0,1,1,0.33,0.3186844731872335,0.21821480717594166,0.10046966601129181
6428,1950,PhD,Widow,76842.0,0,0,2014-05-03,37,605,10,345,84,54,32,1,1,8,7,0,0,0,0,0,0,0,3,11,0,6428,0,False,0,1,0,1130,0,0,1,0,0,1,11,1,0,0,0,1,1,0,0.14,0.6230672794478984,0.5227712366462399,0.10029604280165849
